feature,importance
Morgan_640,4.2530358204569814e-05
Morgan_1062,4.249150531484822e-05
Morgan_34,4.220416320790892e-05
Morgan_987,4.2179613497518484e-05
Morgan_511,4.1719707206987604e-05
Morgan_1192,4.156207489180103e-05
Morgan_1638,4.153685718650466e-05
Morgan_1093,4.1319377115481836e-05
Morgan_1105,4.1220648381151566e-05
Morgan_1371,4.069884635358352e-05
Morgan_435,4.06637326447813e-05
Morgan_546,4.062708815760635e-05
Morgan_1446,4.050338463610333e-05
Morgan_1440,4.045213787447242e-05
Morgan_737,4.0399469480757836e-05
Morgan_300,4.0375944043800813e-05
Morgan_14,4.03188392643717e-05
Morgan_550,4.01887246275678e-05
Morgan_408,4.0046472827943224e-05
Morgan_634,3.988491385474592e-05
Morgan_670,3.984730086014418e-05
Morgan_1669,3.9827531731966905e-05
Morgan_1489,3.947433583002564e-05
Morgan_823,3.937242910123356e-05
Morgan_1442,3.9249426821320844e-05
Morgan_136,3.9158587189001205e-05
Morgan_1400,3.9081474504024784e-05
Morgan_960,3.888587381072176e-05
Morgan_1055,3.871328798775077e-05
Morgan_558,3.842238860032972e-05
Morgan_1781,3.822463822713068e-05
Morgan_1507,3.816201163562624e-05
Morgan_895,3.7989298966766415e-05
Morgan_1344,3.7876529098662826e-05
Morgan_1207,3.766626933718235e-05
Morgan_2020,3.760121966643501e-05
Morgan_702,3.7534728557349084e-05
Morgan_576,3.74518282680715e-05
Morgan_918,3.7370884298150964e-05
Morgan_1886,3.709174218773857e-05
Morgan_293,3.701265387665763e-05
Morgan_268,3.686793015072649e-05
Morgan_209,3.680269588619681e-05
Morgan_472,3.67612725495183e-05
Morgan_901,3.6511482117006124e-05
Morgan_496,3.649200428037803e-05
Morgan_275,3.645623291430718e-05
Morgan_204,3.636523760818983e-05
Morgan_1826,3.629805387053117e-05
Morgan_458,3.625043569199759e-05
Morgan_570,3.615947610968328e-05
Morgan_1633,3.595242545591001e-05
Morgan_1900,3.587431137685245e-05
Morgan_770,3.5816392430930725e-05
Morgan_1926,3.571177203155049e-05
Morgan_1170,3.5701246469783015e-05
Morgan_126,3.567522832396194e-05
Morgan_157,3.562267705860398e-05
Morgan_1290,3.5610474783693426e-05
Morgan_1336,3.559458754168501e-05
Morgan_976,3.5553150183818184e-05
Morgan_660,3.544249565106965e-05
Morgan_152,3.536123862913539e-05
Morgan_1630,3.527203862290723e-05
Morgan_1456,3.526609358581554e-05
Morgan_563,3.5208789452820314e-05
Morgan_1280,3.506265278249677e-05
Morgan_296,3.487521220645437e-05
Morgan_533,3.4718425431065304e-05
Morgan_1497,3.466364407796758e-05
Morgan_1523,3.457615993997106e-05
Morgan_494,3.4574183049727046e-05
Morgan_1494,3.452287810083701e-05
Morgan_185,3.4482176449284565e-05
Morgan_1346,3.440281378592548e-05
Morgan_583,3.432030819862636e-05
Morgan_711,3.426353583751679e-05
Morgan_637,3.419993496740034e-05
Morgan_1850,3.41781134946302e-05
Morgan_915,3.416365951850535e-05
Morgan_137,3.3906849823680594e-05
Morgan_168,3.381735149378706e-05
Morgan_1506,3.37390018640202e-05
Morgan_309,3.36844646371949e-05
Morgan_123,3.364226314261149e-05
Morgan_1912,3.36276876479157e-05
Morgan_1219,3.361690537651059e-05
Morgan_502,3.3549000441407985e-05
Morgan_1992,3.350964207182945e-05
Morgan_1646,3.339645575924754e-05
Morgan_689,3.329622722867237e-05
Morgan_1640,3.327167754231814e-05
Morgan_624,3.326695556924109e-05
Morgan_627,3.325441428705605e-05
Morgan_1419,3.323139385648238e-05
Morgan_1026,3.30352516304186e-05
Morgan_1181,3.301733798641178e-05
Morgan_946,3.2975406187013375e-05
Morgan_1356,3.287636393305177e-05
Morgan_450,3.285126815450062e-05
Morgan_952,3.2826779317454875e-05
Morgan_948,3.280553515798791e-05
Morgan_586,3.2744984500279365e-05
Morgan_947,3.274309347289578e-05
Morgan_1463,3.2731857313024644e-05
Morgan_171,3.25269356937637e-05
Morgan_1266,3.2495854556746255e-05
Morgan_1623,3.24829217079702e-05
Morgan_1094,3.247907535188205e-05
Morgan_1085,3.202357729398179e-05
Morgan_1975,3.1982948738095165e-05
Morgan_1037,3.1954987563607184e-05
Morgan_600,3.192170155921755e-05
Morgan_301,3.165979596495661e-05
Morgan_1622,3.164586155124673e-05
Morgan_67,3.162524112091886e-05
Morgan_2016,3.155584968756478e-05
Morgan_1870,3.154218755985205e-05
Morgan_1179,3.1465880953199107e-05
Morgan_1832,3.145226091479016e-05
Morgan_445,3.143518494681354e-05
Morgan_69,3.122526681324041e-05
Morgan_1737,3.116848460737847e-05
Morgan_1598,3.1087968867528865e-05
Morgan_616,3.0933153398530406e-05
Morgan_90,3.091258638003329e-05
Morgan_1128,3.081562817334258e-05
Morgan_252,3.0729026550593575e-05
Morgan_1829,3.058117476921937e-05
Morgan_1032,3.0506740790533685e-05
Morgan_757,3.0430287947815743e-05
Morgan_2014,3.0396719698542968e-05
Morgan_540,3.037841545602537e-05
Morgan_1524,3.0354623246559062e-05
Morgan_724,3.0271975774691037e-05
Morgan_1148,3.0255542716420267e-05
Morgan_539,3.0244511934762824e-05
Morgan_1718,3.0062491151302915e-05
Morgan_1270,2.9880386594179045e-05
Morgan_1674,2.9869801503756917e-05
Morgan_203,2.962900655745965e-05
Morgan_744,2.9623857335874393e-05
Morgan_497,2.9569536418839487e-05
Morgan_734,2.9437641927652486e-05
Morgan_1547,2.9340920082437943e-05
Morgan_1096,2.9180446375788673e-05
Morgan_1515,2.9105184740616115e-05
Morgan_1599,2.9012297319236366e-05
Morgan_1569,2.895537657653495e-05
Morgan_906,2.8784854110735335e-05
Morgan_1106,2.875980233134945e-05
Morgan_1434,2.8620488678976557e-05
Morgan_1790,2.8549794467618676e-05
Morgan_1835,2.848666546814139e-05
Morgan_1600,2.8463198238787048e-05
Morgan_1138,2.8458322619104504e-05
Morgan_1439,2.8316444322451663e-05
Morgan_1323,2.7785346623630175e-05
Morgan_1897,2.7777148960033106e-05
Morgan_471,2.7761489354084283e-05
Morgan_929,2.7553145232578295e-05
Morgan_1412,2.7509351639303078e-05
Morgan_1125,2.7393190099584406e-05
Morgan_766,2.733451552954011e-05
Morgan_302,2.731846913814168e-05
Morgan_446,2.7305548417253782e-05
Morgan_413,2.7268374541547378e-05
Morgan_1341,2.7215682381366486e-05
Morgan_1817,2.7164433141987005e-05
Morgan_135,2.7116714743294707e-05
Morgan_1577,2.7007070715625403e-05
Morgan_859,2.690167425567264e-05
Morgan_356,2.6854215039515807e-05
Morgan_846,2.6839438977077824e-05
Morgan_1326,2.6774496354434636e-05
Morgan_1313,2.671409866080754e-05
Morgan_1534,2.6646762867819803e-05
Morgan_760,2.6604798811597674e-05
Morgan_320,2.655321561822783e-05
Morgan_277,2.643614569506911e-05
Morgan_1981,2.6311062384153923e-05
Morgan_1268,2.615106979139082e-05
Morgan_1232,2.6026072472985527e-05
Morgan_997,2.592647551982944e-05
Morgan_2040,2.5907264870802538e-05
Morgan_547,2.5813097301273204e-05
Morgan_1197,2.5737395517127145e-05
Morgan_1300,2.5729109740687024e-05
Morgan_1437,2.5703625112475097e-05
Morgan_368,2.5688293496331993e-05
Morgan_142,2.5609208735152496e-05
Morgan_932,2.5578506586654906e-05
Morgan_1337,2.5522534614982008e-05
Morgan_307,2.5513401145160557e-05
Morgan_280,2.5501867576164564e-05
Morgan_327,2.545058077086654e-05
Morgan_788,2.5420850345765506e-05
Morgan_796,2.537750368267768e-05
Morgan_1130,2.5145114199901804e-05
Morgan_1666,2.5112220839003296e-05
Morgan_1175,2.4897324077360327e-05
Morgan_1593,2.488791091598722e-05
Morgan_1018,2.484444819201725e-05
Morgan_1786,2.4805455549135886e-05
Morgan_1147,2.469739480118143e-05
Morgan_103,2.4641939601022374e-05
Morgan_2017,2.461172066770111e-05
Morgan_1612,2.459770548773399e-05
Morgan_1200,2.4573664133127612e-05
Morgan_83,2.4488972658009948e-05
Morgan_659,2.4485757540441577e-05
Morgan_1973,2.4398320132040268e-05
Morgan_755,2.437845186656454e-05
Morgan_1878,2.4375583447240766e-05
Morgan_1301,2.4346433698994e-05
Morgan_506,2.4305651460510342e-05
Morgan_1386,2.429453996157775e-05
Morgan_62,2.4287000959927145e-05
Morgan_869,2.426875239063115e-05
Morgan_1578,2.4247780468621887e-05
Morgan_335,2.4190326394205433e-05
Morgan_1999,2.4097506219438807e-05
Morgan_122,2.408905275348745e-05
Morgan_358,2.4043066470384356e-05
Morgan_1814,2.397637347822646e-05
Morgan_1024,2.395851158836333e-05
Morgan_1958,2.3895696056384637e-05
Morgan_1834,2.38784452037317e-05
Morgan_1637,2.3868761704557978e-05
Morgan_1581,2.3806766020695838e-05
Morgan_466,2.3683185323509248e-05
Morgan_1772,2.361911494233466e-05
Morgan_414,2.3580956146536188e-05
Morgan_966,2.342696429651655e-05
Morgan_1364,2.3389435706428953e-05
Morgan_666,2.3365090610915575e-05
Morgan_156,2.335170144110257e-05
Morgan_1109,2.3258245934913188e-05
Morgan_260,2.3257990271098928e-05
Morgan_870,2.3194798604096578e-05
Morgan_73,2.3171994826716413e-05
Morgan_1583,2.3145241267306917e-05
Morgan_614,2.3099503157212696e-05
Morgan_1382,2.3054396950152324e-05
Morgan_1709,2.2981476506425876e-05
Morgan_735,2.295350311940249e-05
Morgan_421,2.294410577663048e-05
Morgan_968,2.2924829870581636e-05
Morgan_1920,2.2816454717685102e-05
Morgan_1778,2.2800939457177804e-05
Morgan_1918,2.277841846159189e-05
Morgan_115,2.2653435934644453e-05
Morgan_351,2.2562860220540926e-05
Morgan_732,2.2497270161849446e-05
Morgan_579,2.2485225899877525e-05
Morgan_774,2.230206159372021e-05
Morgan_237,2.2255594474088184e-05
Morgan_1557,2.224771970084791e-05
Morgan_1328,2.2173333414471653e-05
Morgan_833,2.2168358966498414e-05
Morgan_265,2.2113240948397647e-05
Morgan_1719,2.210609564037752e-05
Morgan_1881,2.209304869235305e-05
Morgan_451,2.2041464604134293e-05
Morgan_764,2.196671010379718e-05
Morgan_1574,2.19574652647401e-05
Morgan_1239,2.193581805688059e-05
Morgan_88,2.18838016496324e-05
Morgan_1222,2.187961309242681e-05
Morgan_889,2.182080749005102e-05
Morgan_1249,2.177281473413723e-05
Morgan_1220,2.164080110089395e-05
Morgan_515,2.1558786647503755e-05
Morgan_1472,2.1558199220851963e-05
Morgan_525,2.1442601277508417e-05
Morgan_259,2.1386128105015723e-05
Morgan_1643,2.1352665446679688e-05
Morgan_1743,2.1291547812989446e-05
Morgan_1767,2.1272202150520253e-05
Morgan_1076,2.1257674843103094e-05
Morgan_1302,2.122200662189709e-05
Morgan_1645,2.1178018160715183e-05
Morgan_1450,2.1005073681391822e-05
Morgan_1942,2.0994062568396555e-05
Morgan_1460,2.0979265090569e-05
Morgan_575,2.0950873628973035e-05
Morgan_835,2.0909523913607206e-05
Morgan_931,2.0848361310128752e-05
Morgan_1477,2.062269248913231e-05
Morgan_1074,2.059971581696357e-05
Morgan_1749,2.0595869785949877e-05
Morgan_811,2.0578894141244025e-05
Morgan_449,2.0421866690844614e-05
Morgan_524,2.041813259810466e-05
Morgan_1353,2.036493721368754e-05
Morgan_1858,2.0318736426384443e-05
Morgan_672,2.0235966353693384e-05
Morgan_11,2.021727005209987e-05
Morgan_1355,2.01361692826378e-05
Morgan_250,2.0040108960134438e-05
Morgan_1392,1.9985477912984387e-05
Morgan_72,1.9961790621868576e-05
Morgan_691,1.985441933309446e-05
Morgan_1986,1.980724996733302e-05
Morgan_1252,1.97671942973155e-05
Morgan_1895,1.9720703339223733e-05
Morgan_1107,1.9665819363473882e-05
Morgan_962,1.9627793691361894e-05
Morgan_876,1.9613128505542897e-05
Morgan_201,1.9574047629341588e-05
Morgan_37,1.955263220196112e-05
Morgan_1692,1.953545495621169e-05
Morgan_845,1.9467711128875795e-05
Morgan_1155,1.943039599808569e-05
Morgan_2015,1.937257042092572e-05
Morgan_1217,1.937096174399642e-05
Morgan_1675,1.932743773082197e-05
Morgan_177,1.931083036057421e-05
Morgan_374,1.9257482390134608e-05
Morgan_1490,1.925221543878285e-05
Morgan_1820,1.922944118171706e-05
Morgan_720,1.9053597052342305e-05
Morgan_1483,1.9033249962288046e-05
Morgan_1522,1.8880547884107273e-05
Morgan_1943,1.8808156595765272e-05
Morgan_2001,1.8790553266588747e-05
Morgan_1887,1.877975743801586e-05
Morgan_1875,1.875465415142847e-05
Morgan_763,1.8724998433909956e-05
Morgan_1237,1.8701475606607364e-05
Morgan_189,1.860296118744134e-05
Morgan_759,1.858322315756732e-05
Morgan_751,1.8569336677763777e-05
Morgan_603,1.856134131252834e-05
Morgan_420,1.8529916611823943e-05
Morgan_1721,1.8415004735115873e-05
Morgan_985,1.839864036866388e-05
Morgan_2005,1.8379391042565558e-05
Morgan_1495,1.8361820924544365e-05
Morgan_892,1.831017744490006e-05
Morgan_1726,1.819940842879995e-05
Morgan_772,1.818041681469488e-05
Morgan_1333,1.812717803956488e-05
Morgan_329,1.807860427332481e-05
Morgan_723,1.8008327005242994e-05
Morgan_559,1.7880138796627154e-05
Morgan_1601,1.7876508257864343e-05
Morgan_618,1.787563873033052e-05
Morgan_803,1.7848094160184447e-05
Morgan_1844,1.7840981610921496e-05
Morgan_1118,1.7775330385724646e-05
Morgan_15,1.771443412001097e-05
Morgan_982,1.757276224335792e-05
Morgan_428,1.748409199713776e-05
Morgan_1712,1.7459330446874396e-05
Morgan_955,1.744071807557474e-05
Morgan_1713,1.7429640914090492e-05
Morgan_1902,1.7399292231749938e-05
Morgan_243,1.738769243868187e-05
Morgan_202,1.736130128127526e-05
Morgan_1686,1.7350076189815062e-05
Morgan_1929,1.7321373918350075e-05
Morgan_1798,1.7287338397301204e-05
Morgan_1120,1.7281301965688334e-05
Morgan_777,1.7237703765462774e-05
Morgan_425,1.720687039246187e-05
Morgan_1000,1.7201492262396085e-05
Morgan_626,1.707840083672457e-05
Morgan_1846,1.7077066602443598e-05
Morgan_1704,1.701333128985996e-05
Morgan_476,1.700438658342316e-05
Morgan_1281,1.6964637743855686e-05
Morgan_234,1.6910713398652946e-05
Morgan_141,1.6872415049267426e-05
Morgan_1587,1.653126864474193e-05
Morgan_1187,1.6519968610192855e-05
Morgan_1746,1.6477652312916436e-05
Morgan_27,1.6396809499556895e-05
Morgan_1203,1.6347210410349047e-05
Morgan_1407,1.631438515755004e-05
Morgan_1317,1.6271558055338665e-05
Morgan_375,1.6247236213343236e-05
Morgan_913,1.6201122481520744e-05
Morgan_862,1.6168156073689927e-05
Morgan_357,1.6158081490061335e-05
Morgan_282,1.6104039207534677e-05
Morgan_822,1.6101638599083997e-05
Morgan_688,1.604191222199458e-05
Morgan_1576,1.5978299305362645e-05
Morgan_1368,1.5959537788818734e-05
Morgan_2022,1.5948587279165406e-05
Morgan_1714,1.594301430072996e-05
Morgan_1731,1.591287790119271e-05
Morgan_1172,1.585204521396884e-05
Morgan_393,1.5737355040616337e-05
Morgan_678,1.5688510472345814e-05
Morgan_1699,1.5680006166684397e-05
Morgan_514,1.5663409461461284e-05
Morgan_828,1.5640642200339567e-05
Morgan_480,1.5626351782669308e-05
Morgan_1727,1.560110307236376e-05
Morgan_340,1.5600091670163173e-05
Morgan_1521,1.556245509590428e-05
Morgan_577,1.5546515255720113e-05
Morgan_1776,1.5519082765730452e-05
Morgan_1334,1.5502620174095263e-05
Morgan_2018,1.547710572290857e-05
Morgan_568,1.5471415818855878e-05
Morgan_36,1.5459161676001412e-05
Morgan_1785,1.5411578014022915e-05
Morgan_2035,1.5399648806371915e-05
Morgan_1061,1.5321364957861727e-05
Morgan_1398,1.5223963526209402e-05
Morgan_89,1.5223144839943424e-05
Morgan_288,1.5219674191430239e-05
Morgan_1176,1.520568482250746e-05
Morgan_400,1.5113863518197666e-05
Morgan_782,1.51073664085569e-05
Morgan_849,1.5069843945616976e-05
Morgan_936,1.504879374717944e-05
Morgan_668,1.5021470256719599e-05
Morgan_1580,1.4992804012130497e-05
Morgan_101,1.4981972243469199e-05
Morgan_1833,1.497382370393055e-05
Morgan_899,1.497106132232915e-05
Morgan_1098,1.4969715959056938e-05
Morgan_212,1.4938626642671082e-05
Morgan_1188,1.4934322826918192e-05
Morgan_1664,1.4897756785973506e-05
Morgan_2042,1.4878291222414463e-05
Morgan_1251,1.4822195290400047e-05
Morgan_1856,1.4716922672389954e-05
Morgan_924,1.4690259864939502e-05
Morgan_229,1.4687762262990741e-05
Morgan_1288,1.4675820775611e-05
Morgan_4,1.465890248413375e-05
Morgan_1896,1.4615832057719386e-05
Morgan_1513,1.4570127339543975e-05
Morgan_1615,1.4488898194470937e-05
Morgan_1613,1.4456155539695508e-05
Morgan_1287,1.443413966560286e-05
Morgan_112,1.4371438507770023e-05
Morgan_863,1.4360107364733438e-05
Morgan_347,1.424013719431437e-05
Morgan_2029,1.4212821997363204e-05
Morgan_989,1.4160203076267023e-05
Morgan_853,1.4090466995980039e-05
Morgan_1041,1.4025909383174199e-05
Morgan_975,1.4021450013683854e-05
Morgan_981,1.3981402973807887e-05
Morgan_220,1.3929435386919568e-05
Morgan_584,1.3924208902174755e-05
Morgan_433,1.3877621750751344e-05
Morgan_1332,1.3833206417516492e-05
Morgan_1335,1.3789129683398419e-05
Morgan_54,1.3775582957573076e-05
Morgan_1298,1.376658698392435e-05
Morgan_18,1.3732988463070694e-05
Morgan_967,1.3706067883353771e-05
Morgan_1796,1.3654019682884564e-05
Morgan_1762,1.364374067151819e-05
Morgan_1960,1.3562895098757216e-05
Morgan_615,1.355057906937173e-05
Morgan_1997,1.3515798781701135e-05
Morgan_1661,1.3515240583556115e-05
Morgan_133,1.3484731770047527e-05
Morgan_1267,1.3464739228784788e-05
Morgan_717,1.3448291478528865e-05
Morgan_1481,1.344783046335988e-05
Morgan_1579,1.3427897523581442e-05
Morgan_1226,1.3397080794501964e-05
Morgan_1007,1.3351719190652505e-05
Morgan_1676,1.3340762041748965e-05
Morgan_898,1.3335727040187604e-05
Morgan_501,1.3286628709462046e-05
Morgan_2006,1.3276671465809886e-05
Morgan_1597,1.3256016488227204e-05
Morgan_1802,1.324421161341441e-05
Morgan_53,1.3189845608826076e-05
Morgan_1366,1.3183628882026365e-05
Morgan_992,1.316578368576881e-05
Morgan_1575,1.3143253952117684e-05
Morgan_1156,1.3078516165904045e-05
Morgan_645,1.307766834035009e-05
Morgan_1016,1.3020585086918783e-05
Morgan_1775,1.2990024642210572e-05
Morgan_795,1.2986774293422526e-05
Morgan_182,1.2941442290482664e-05
Morgan_484,1.2935728389429712e-05
Morgan_1058,1.2909819366690414e-05
Morgan_569,1.286749769354233e-05
Morgan_1362,1.286442879995925e-05
Morgan_1925,1.2817642873928587e-05
Morgan_1390,1.278509272307425e-05
Morgan_1154,1.2692489575285114e-05
Morgan_1755,1.2614373971285578e-05
Morgan_1667,1.2533754924515919e-05
Morgan_1029,1.2485924562957302e-05
Morgan_993,1.2426546825637879e-05
Morgan_2027,1.2413025315364503e-05
Morgan_900,1.2404499047226393e-05
Morgan_271,1.2386765602174232e-05
Morgan_263,1.2296609219779488e-05
Morgan_1558,1.218676737635275e-05
Morgan_143,1.2162912155016385e-05
Morgan_437,1.2159278944364931e-05
Morgan_1868,1.2146658089669966e-05
Morgan_1730,1.212089052052076e-05
Morgan_155,1.2115893652051958e-05
Morgan_1529,1.2100532645023426e-05
Morgan_1275,1.2034422098671517e-05
Morgan_1090,1.20231509188916e-05
Morgan_1278,1.2016667649592906e-05
Morgan_1283,1.1982238611966032e-05
Morgan_1194,1.1960657861543782e-05
Morgan_1877,1.1939869860742195e-05
Morgan_267,1.1910586721801304e-05
Morgan_1628,1.1885350724373521e-05
Morgan_1166,1.1879942630396056e-05
Morgan_836,1.1818073043491582e-05
Morgan_1626,1.1808646900642504e-05
Morgan_125,1.1774032418892682e-05
Morgan_1273,1.176616461565748e-05
Morgan_180,1.1752897804785658e-05
Morgan_217,1.1735996730011615e-05
Morgan_597,1.1611779694620951e-05
Morgan_1763,1.1518595024653537e-05
Morgan_1320,1.1518097617484121e-05
Morgan_1977,1.150440848783053e-05
Morgan_941,1.146930337179741e-05
Morgan_149,1.1455480887412879e-05
Morgan_1539,1.1427944842799974e-05
Morgan_994,1.1418211618088302e-05
Morgan_917,1.1315708619327238e-05
Morgan_85,1.1236422113233533e-05
Morgan_1284,1.1219232033124692e-05
Morgan_76,1.1219021219976865e-05
Morgan_1491,1.1168243942605498e-05
Morgan_144,1.114893678722412e-05
Morgan_1030,1.1125904794542167e-05
Morgan_26,1.1057199789021082e-05
Morgan_146,1.0995302325693059e-05
Morgan_1935,1.0992744279976476e-05
Morgan_1020,1.0986332952468662e-05
Morgan_402,1.0969442284325539e-05
Morgan_531,1.0917004471319623e-05
Morgan_1103,1.0843873542069937e-05
Morgan_1327,1.083769880601101e-05
Morgan_1289,1.0808242739623173e-05
Morgan_1801,1.0807798145647295e-05
Morgan_1185,1.0796021185778168e-05
Morgan_290,1.077311428532464e-05
Morgan_1427,1.0711792259923494e-05
Morgan_64,1.0705061134244348e-05
Morgan_1231,1.0691171498867577e-05
Morgan_1307,1.0649284325492528e-05
Morgan_1461,1.0606127790974325e-05
Morgan_1827,1.0596356717526245e-05
Morgan_815,1.0560364356385438e-05
Morgan_1554,1.0541517876898101e-05
Morgan_1585,1.0512033453408159e-05
Morgan_971,1.0504804757893144e-05
Morgan_1473,1.0485769892145423e-05
Morgan_1561,1.0433162096383382e-05
Morgan_326,1.041051259109919e-05
Morgan_937,1.038355410904219e-05
Morgan_91,1.0361011884150142e-05
Morgan_752,1.0351323179531255e-05
Morgan_722,1.0318131167263612e-05
Morgan_266,1.0276563336015037e-05
Morgan_1031,1.0273108247933903e-05
Morgan_1470,1.0258537983440112e-05
Morgan_1710,1.0202832842032953e-05
Morgan_1609,1.0191321613187943e-05
Morgan_262,1.0168756991663411e-05
Morgan_623,1.0164555705117069e-05
Morgan_1042,1.0121140709964004e-05
Morgan_1756,1.0116916437223307e-05
Morgan_1944,1.0096418199554658e-05
Morgan_488,1.0071322758847388e-05
Morgan_1221,1.0022849045925043e-05
Morgan_813,1.0013076308660925e-05
Morgan_1945,1.0005334948188348e-05
Morgan_1375,9.998154152133414e-06
Morgan_2028,9.99363883866331e-06
Morgan_7,9.972138333022241e-06
Morgan_236,9.95843168856784e-06
Morgan_1774,9.958173580849257e-06
Morgan_580,9.948658104997591e-06
Morgan_1864,9.901123863008345e-06
Morgan_572,9.88383482995443e-06
Morgan_423,9.798038553424223e-06
Morgan_315,9.739691027742689e-06
Morgan_541,9.720721996850418e-06
Morgan_1914,9.713104586222481e-06
Morgan_608,9.706392180227568e-06
Morgan_1889,9.692641900858816e-06
Morgan_1376,9.615334920793986e-06
Morgan_933,9.59334081646299e-06
Morgan_1458,9.488095851684847e-06
Morgan_1218,9.457762951685717e-06
Morgan_1216,9.447240537669131e-06
Morgan_1502,9.359407278354432e-06
Morgan_1404,9.33143608369477e-06
Morgan_644,9.221622287272327e-06
Morgan_1161,9.219262032649121e-06
Morgan_1025,9.20437574587911e-06
Morgan_1343,9.166239055374844e-06
Morgan_812,9.153697954591539e-06
Morgan_1488,9.13554311179899e-06
Morgan_727,9.129710746012048e-06
Morgan_1168,9.100553297440324e-06
Morgan_1652,9.049258585404763e-06
Morgan_1860,9.037889990633215e-06
Morgan_240,9.019377609083402e-06
Morgan_1293,9.00602606855316e-06
Morgan_33,8.966444087093494e-06
Morgan_47,8.929738859930233e-06
Morgan_521,8.84513212513086e-06
Morgan_642,8.829982972454386e-06
Morgan_970,8.821166354855058e-06
Morgan_424,8.802315948223123e-06
Morgan_1498,8.768088651572492e-06
Morgan_973,8.761703636361678e-06
Morgan_1894,8.75190607193745e-06
Morgan_1409,8.740537598860539e-06
Morgan_32,8.659571024694564e-06
Morgan_746,8.638570130643697e-06
Morgan_286,8.528427577496167e-06
Morgan_518,8.52359851134848e-06
Morgan_629,8.516083876966753e-06
Morgan_729,8.506220053000378e-06
Morgan_134,8.473291401599438e-06
Morgan_2046,8.410221339339166e-06
Morgan_663,8.389392458720843e-06
Morgan_397,8.34996173200412e-06
Morgan_805,8.34888243760595e-06
Morgan_1153,8.283960245974407e-06
Morgan_532,8.278919436531584e-06
Morgan_593,8.238952425242534e-06
Morgan_894,8.204906723546897e-06
Morgan_522,8.200183750726179e-06
Morgan_2036,8.196599199448447e-06
Morgan_651,8.1873124481689e-06
Morgan_1342,8.186202980209717e-06
Morgan_1996,8.154646582822613e-06
Morgan_1393,8.11046279281271e-06
Morgan_1186,8.0568067568948e-06
Morgan_1871,7.958873338526054e-06
Morgan_295,7.886950668454256e-06
Morgan_303,7.833368832215975e-06
Morgan_804,7.813296303272806e-06
Morgan_1095,7.81257769027584e-06
Morgan_1204,7.809171349041219e-06
Morgan_1248,7.779028115423441e-06
Morgan_1402,7.708137196570148e-06
Morgan_1411,7.700696984483552e-06
Morgan_904,7.647052941374756e-06
Morgan_509,7.64657466315048e-06
Morgan_534,7.643141301946158e-06
Morgan_1843,7.610354340097324e-06
Morgan_957,7.606226754324423e-06
Morgan_1769,7.600256723781314e-06
Morgan_120,7.5254245085102556e-06
Morgan_1425,7.522642820285635e-06
Morgan_1608,7.522243160217898e-06
Morgan_861,7.505076196262964e-06
Morgan_1005,7.483650073587666e-06
Morgan_1242,7.479184372824092e-06
Morgan_160,7.4289196004715e-06
Morgan_730,7.334237345323777e-06
Morgan_1167,7.273386018322575e-06
Morgan_617,7.269988520991013e-06
Morgan_1360,7.269381208942193e-06
Morgan_1698,7.235351655406216e-06
Morgan_304,7.117282591017734e-06
Morgan_1644,7.115560211025858e-06
Morgan_773,7.090131807167355e-06
Morgan_1828,7.0830706147837235e-06
Morgan_874,7.079594418980378e-06
Morgan_1924,7.072930135068458e-06
Morgan_422,7.06097969456763e-06
Morgan_930,7.033353821219538e-06
Morgan_1770,7.026901553747932e-06
Morgan_113,6.984570787532348e-06
Morgan_1677,6.980767100945314e-06
Morgan_1701,6.956185823784448e-06
Morgan_2025,6.9513742644103535e-06
Morgan_1291,6.890462801454406e-06
Morgan_939,6.88309750922743e-06
Morgan_1271,6.8798475740391505e-06
Morgan_198,6.860061967453966e-06
Morgan_821,6.7929931837637895e-06
Morgan_1635,6.738735433825008e-06
Morgan_362,6.727873605587621e-06
Morgan_817,6.720932860761662e-06
Morgan_1952,6.709898106020816e-06
Morgan_848,6.709759556531891e-06
Morgan_1822,6.699495216275192e-06
Morgan_1898,6.684317736219722e-06
Morgan_705,6.6725579722519574e-06
Morgan_954,6.66839326861643e-06
Morgan_530,6.599542323134283e-06
Morgan_1555,6.51980846133328e-06
Morgan_1890,6.514236143536087e-06
Morgan_655,6.460916491688377e-06
Morgan_1394,6.427264837215453e-06
Morgan_1841,6.358571282451836e-06
Morgan_285,6.356065469394033e-06
Morgan_373,6.322738435922959e-06
Morgan_664,6.30569346711625e-06
Morgan_264,6.281990630885898e-06
Morgan_1178,6.182665004067136e-06
Morgan_1158,6.145222187853989e-06
Morgan_1685,6.108434112836061e-06
Morgan_55,6.0995946219402835e-06
Morgan_1611,6.088029526937683e-06
Morgan_630,6.055102155214443e-06
Morgan_1348,6.0422936971421415e-06
Morgan_749,6.023154019196236e-06
Morgan_1479,6.004430165458175e-06
Morgan_404,6.003238372265166e-06
Morgan_1962,5.978168119287497e-06
Morgan_707,5.976972888268982e-06
Morgan_1269,5.964990361090725e-06
Morgan_1180,5.961277776507233e-06
Morgan_1656,5.952102921229549e-06
Morgan_270,5.948439406351198e-06
Morgan_372,5.939191087435353e-06
Morgan_925,5.901037895282834e-06
Morgan_700,5.880277470758981e-06
Morgan_1548,5.80583898420472e-06
Morgan_698,5.7984976814282455e-06
Morgan_1421,5.786356227989372e-06
Morgan_589,5.688945457327096e-06
